0,14979182,14979,14
1,15032250,15032,15
2,10028096,10028,10
3,9991066,9991,9
4,19992085,19992,19
5,19988157,19988,19
6,15022459,15022,15
7,14992381,14992,14
8,10024729,10024,10
9,9991948,9991,9
10,9994185,9994,9
11,19988660,19988,19
12,15018986,15018,15
13,14991602,14991,14
14,10024655,10024,10
15,14956222,14956,14
16,10025479,10025,10
17,9991781,9991,9
18,20019235,20019,20
19,19989554,19989,19
20,19985551,19985,19
21,14990827,14990,14
22,14991734,14991,14
23,14991400,14991,14
24,9995397,9995,9
25,9996948,9996,9
26,19986086,19986,19
27,19991981,19991,19
28,14991709,14991,14
29,14992752,14992,14
30,14991067,14991,14
31,10024912,10024,10
32,9990993,9990,9
33,14991407,14991,14
34,10026196,10026,10
35,9991648,9991,9
36,20018207,20018,20
37,19988637,19988,19
38,15021527,15021,15
39,14989555,14989,14
40,10028318,10028,10
41,9991768,9991,9
42,9993425,9993,9
43,19989019,19989,19
44,15019965,15019,15
45,14991879,14991,14
46,14992107,14992,14
47,9991758,9991,9
48,9994922,9994,9
49,9996996,9996,9
50,19986770,19986,19
51,14992222,14992,14
52,14991864,14991,14
53,14992662,14992,14
54,14991032,14991,14
55,10024212,10024,10
56,14952778,14952,14
57,10024839,10024,10
58,9992155,9992,9
59,5027969,5027,5
60,19988450,19988,19
61,15022127,15022,15
62,14991962,14991,14
63,14992601,14992,14
64,9991308,9991,9
65,9995494,9995,9
66,19988829,19988,19
67,19986378,19986,19
68,19990776,19990,19
69,14992544,14992,14
70,15022819,15022,15
71,14992242,14992,14
72,14991814,14991,14
73,14990525,14990,14
74,14991447,14991,14
75,9997735,9997,9
76,19985461,19985,19
77,19991478,19991,19
78,14992099,14992,14
79,14992254,14992,14
80,14990485,14990,14
81,9997960,9997,9
82,19986563,19986,19
83,19992513,19992,19
84,14991674,14991,14
85,14991390,14991,14
86,9994032,9994,9
87,9996893,9996,9
88,15021310,15021,15
89,14992529,14992,14
90,10024040,10024,10
91,9993877,9993,9
92,9994522,9994,9
93,19989571,19989,19
94,15019031,15019,15
95,14991922,14991,14
96,14993484,14993,14
97,14956999,14956,14
98,14992187,14992,14
99,14992327,14992,14
100,14991017,14991,14
101,9997938,9997,9
102,19985366,19985,19
103,19991538,19991,19
104,14988661,14988,14
105,14991515,14991,14
106,19991149,19991,19
107,19988375,19988,19
108,15019833,15019,15
109,14992272,14992,14
110,14992302,14992,14
111,9991826,9991,9
112,9994594,9994,9
113,19989389,19989,19
114,19985673,19985,19
115,19992548,19992,19
116,19987690,19987,19
117,15018808,15018,15
118,14991839,14991,14
119,10028578,10028,10
120,9992335,9992,9
121,19992148,19992,19
122,19988410,19988,19
123,15020855,15020,15
124,15029319,15029,15
125,10026753,10026,10
126,9992073,9992,9
127,20019074,20019,20
128,19989891,19989,19
129,19985908,19985,19
130,19991313,19991,19
131,19988357,19988,19
132,14992017,14992,14
133,14991115,14991,14
134,10026633,10026,10
135,9990614,9990,9
136,19991863,19991,19
137,19988112,19988,19
138,9973506,9973,9
139,19989357,19989,19
140,19985201,19985,19
141,14991922,14991,14
142,14993144,14993,14
143,14991854,14991,14
144,14991175,14991,14
145,10023872,10023,10
146,9991388,9991,9
147,20022391,20022,20
148,19989612,19989,19
149,15021195,15021,15
150,14991997,14991,14
151,14992429,14992,14
152,15050383,15050,15
153,14990128,14990,14
154,9998650,9998,9
155,19986051,19986,19
156,19992398,19992,19
157,19987870,19987,19
158,15018856,15018,15
159,14990822,14990,14
160,10025117,10025,10
161,9991413,9991,9
162,9995546,9995,9
163,9997068,9997,9
164,19985878,19985,19
165,19992228,19992,19
166,14991602,14991,14
167,14992102,14992,14
168,14990992,14990,14
169,9998078,9998,9
170,24985680,24985,24
171,20020256,20020,20
172,19988984,19988,19
173,15076032,15076,15
174,14992302,14992,14
175,14992267,14992,14
176,9991743,9991,9
177,9993540,9993,9
178,19988712,19988,19
179,14956122,14956,14
180,14992059,14992,14
181,14991050,14991,14
182,9995824,9995,9
183,9997283,9997,9
184,19985786,19985,19
185,14992039,14992,14
186,14992557,14992,14
187,14991220,14991,14
188,9996516,9996,9
189,9997758,9997,9
190,19985636,19985,19
191,19991778,19991,19
192,14991757,14991,14
193,9991908,9991,9
194,9994777,9994,9
195,9968018,9968,9
196,9994694,9994,9
197,19990332,19990,19
198,9964379,9964,9
199,19989392,19989,19
200,15017969,15017,15
201,14992084,14992,14
202,19948411,19948,19
203,19992663,19992,19
204,19988277,19988,19
205,14991769,14991,14
206,14991322,14991,14
207,10057681,10057,10
208,9990596,9990,9
209,19992143,19992,19
210,19988037,19988,19
211,15021405,15021,15
212,14992169,14992,14
213,10025304,10025,10
214,9990501,9990,9
215,9994157,9994,9
216,19989289,19989,19
217,19986905,19986,19
218,14992097,14992,14
219,14993159,14993,14
220,14991654,14991,14
221,14990745,14990,14
222,9998236,9998,9
