0,58670,58,0
1,58670,58,0
2,50688,50,0
3,50284,50,0
4,50746,50,0
5,49084,49,0
6,52483,52,0
7,51816,51,0
8,51500,51,0
9,50276,50,0
10,49219,49,0
11,49319,49,0
12,50349,50,0
13,49196,49,0
14,50671,50,0
15,52578,52,0
16,57023,57,0
17,52680,52,0
18,59497,59,0
19,51441,51,0
20,50424,50,0
21,50394,50,0
22,49251,49,0
23,49329,49,0
24,53944,53,0
25,49102,49,0
26,53142,53,0
27,49311,49,0
28,50576,50,0
29,49144,49,0
30,49089,49,0
31,50581,50,0
32,49226,49,0
33,53889,53,0
34,49164,49,0
35,52248,52,0
36,50569,50,0
37,49437,49,0
38,50566,50,0
39,49414,49,0
40,50499,50,0
41,50371,50,0
42,52663,52,0
43,50546,50,0
44,51978,51,0
45,50359,50,0
46,49446,49,0
47,49264,49,0
48,50424,50,0
49,50146,50,0
50,50581,50,0
51,53415,53,0
52,51223,51,0
53,51858,51,0
54,49217,49,0
55,51396,51,0
56,49536,49,0
57,51735,51,0
58,49482,49,0
59,49336,49,0
60,54017,54,0
61,49211,49,0
62,53250,53,0
63,49351,49,0
64,50806,50,0
65,49376,49,0
66,54147,54,0
67,50698,50,0
68,49344,49,0
69,53820,53,0
70,49431,49,0
71,52118,52,0
72,51156,51,0
73,49549,49,0
74,55064,55,0
75,47445,47,0
76,51008,51,0
77,49526,49,0
78,52960,52,0
79,50586,50,0
80,51833,51,0
81,50376,50,0
82,50021,50,0
83,49402,49,0
84,50441,50,0
85,49654,49,0
86,50536,50,0
87,52843,52,0
88,51306,51,0
89,51815,51,0
90,49219,49,0
91,51673,51,0
92,49517,49,0
93,50636,50,0
94,49404,49,0
95,49389,49,0
96,53917,53,0
97,50024,50,0
98,50698,50,0
99,49367,49,0
100,51231,51,0
101,53095,53,0
102,49884,49,0
103,50956,50,0
104,49727,49,0
105,54335,54,0
106,50089,50,0
107,49677,49,0
108,50848,50,0
109,50174,50,0
110,51860,51,0
111,49562,49,0
112,50753,50,0
113,49552,49,0
114,52825,52,0
115,50768,50,0
116,53530,53,0
117,51038,51,0
118,49996,49,0
119,49794,49,0
120,51628,51,0
121,49771,49,0
122,54417,54,0
123,52945,52,0
124,50161,50,0
125,50606,50,0
126,120290,120,0
127,52783,52,0
128,50481,50,0
129,50753,50,0
130,49526,49,0
131,49252,49,0
132,54039,54,0
133,49231,49,0
134,50808,50,0
135,49692,49,0
136,50034,50,0
137,51905,51,0
138,49646,49,0
139,50936,50,0
140,49552,49,0
141,56099,56,0
142,49544,49,0
143,49726,49,0
144,50871,50,0
145,50416,50,0
146,50698,50,0
147,49629,49,0
148,49601,49,0
149,50821,50,0
150,53082,53,0
151,50983,50,0
152,49494,49,0
153,50696,50,0
154,49761,49,0
155,49374,49,0
156,51218,51,0
157,49544,49,0
158,51308,51,0
159,52995,52,0
160,49251,49,0
161,50591,50,0
162,50608,50,0
163,50898,50,0
164,49616,49,0
165,50431,50,0
166,53935,53,0
167,52925,52,0
168,50721,50,0
169,49349,49,0
170,52888,52,0
171,49861,49,0
172,49744,49,0
173,50796,50,0
174,49919,49,0
175,50718,50,0
176,52640,52,0
177,51831,51,0
178,49547,49,0
179,49334,49,0
180,54864,54,0
181,50366,50,0
182,49409,49,0
183,50511,50,0
184,49594,49,0
185,54094,54,0
186,49824,49,0
187,49527,49,0
188,53670,53,0
189,49629,49,0
190,50906,50,0
191,50351,50,0
192,49374,49,0
193,50793,50,0
194,52885,52,0
195,50733,50,0
196,49399,49,0
197,50743,50,0
198,49679,49,0
199,49677,49,0
200,50891,50,0
201,51543,51,0
202,50733,50,0
203,53140,53,0
204,49689,49,0
205,50643,50,0
206,49431,49,0
207,60874,60,0
208,56591,56,0
209,54792,54,0
210,50206,50,0
211,49464,49,0
212,54614,54,0
213,50239,50,0
214,52005,52,0
215,49462,49,0
216,54040,54,0
217,52003,52,0
218,50359,50,0
219,51113,51,0
220,50381,50,0
221,54622,54,0
222,49409,49,0
223,50066,50,0
224,50474,50,0
225,49702,49,0
226,50828,50,0
227,50541,50,0
228,49599,49,0
229,50661,50,0
230,52790,52,0
231,50676,50,0
232,49399,49,0
233,50391,50,0
234,49906,49,0
235,49499,49,0
236,51306,51,0
237,49284,49,0
238,50803,50,0
239,125995,125,0
240,50419,50,0
241,53467,53,0
242,49522,49,0
243,50661,50,0
244,50331,50,0
245,50618,50,0
246,49437,49,0
247,49446,49,0
248,54862,54,0
249,50194,50,0
250,50686,50,0
251,49709,49,0
252,49589,49,0
253,51093,51,0
254,49511,49,0
255,50823,50,0
256,49701,49,0
257,55039,55,0
258,49606,49,0
259,50136,50,0
260,50908,50,0
261,49386,49,0
262,51443,51,0
263,49602,49,0
264,49309,49,0
265,51176,51,0
266,58330,58,0
267,50573,50,0
268,49482,49,0
269,50414,50,0
270,50818,50,0
271,49494,49,0
272,52038,52,0
273,51238,51,0
274,51523,51,0
275,52950,52,0
276,50111,50,0
277,52083,52,0
278,49472,49,0
279,50788,50,0
280,49421,49,0
281,50778,50,0
282,49249,49,0
283,49316,49,0
284,54125,54,0
285,49229,49,0
286,50531,50,0
287,50219,50,0
288,49359,49,0
289,50753,50,0
290,49406,49,0
291,50404,50,0
292,49461,49,0
293,54190,54,0
294,49339,49,0
295,49441,49,0
296,51408,51,0
297,50036,50,0
298,50798,50,0
299,49511,49,0
300,49582,49,0
301,54227,54,0
302,52997,52,0
303,50703,50,0
304,49649,49,0
305,50676,50,0
306,49432,49,0
307,49716,49,0
308,52263,52,0
309,49469,49,0
310,51641,51,0
311,53137,53,0
312,50124,50,0
313,50946,50,0
314,49587,49,0
315,50683,50,0
316,54327,54,0
317,51203,51,0
318,49447,49,0
319,49594,49,0
320,53957,53,0
321,49351,49,0
322,50896,50,0
323,49521,49,0
324,49446,49,0
325,51071,51,0
326,49634,49,0
327,51153,51,0
328,49409,49,0
329,54032,54,0
330,49444,49,0
331,50191,50,0
332,50836,50,0
333,49509,49,0
334,50803,50,0
335,49561,49,0
336,49494,49,0
337,51943,51,0
338,53012,53,0
339,50628,50,0
340,49374,49,0
341,51916,51,0
342,49431,49,0
343,49901,49,0
344,50853,50,0
345,49387,49,0
346,50593,50,0
347,52883,52,0
348,49587,49,0
349,50676,50,0
350,49339,49,0
351,50628,50,0
352,49586,49,0
353,115691,115,0
354,51001,51,0
355,49361,49,0
356,54507,54,0
357,50189,50,0
358,52370,52,0
359,49589,49,0
360,49969,49,0
361,50686,50,0
362,50094,50,0
363,50489,50,0
364,49404,49,0
365,53947,53,0
366,54634,54,0
367,49366,49,0
368,50748,50,0
369,49202,49,0
370,52605,52,0
371,49684,49,0
372,49609,49,0
373,50781,50,0
374,52785,52,0
375,52200,52,0
376,49312,49,0
377,51381,51,0
378,49579,49,0
379,49604,49,0
380,50893,50,0
381,53782,53,0
382,49886,49,0
383,54404,54,0
384,49589,49,0
385,50631,50,0
386,49524,49,0
387,49446,49,0
388,54864,54,0
389,49659,49,0
390,50616,50,0
391,50229,50,0
392,52815,52,0
393,50771,50,0
394,49569,49,0
395,50773,50,0
396,49411,49,0
397,51731,51,0
398,49714,49,0
399,49661,49,0
400,51128,51,0
401,55364,55,0
402,51158,51,0
403,49641,49,0
404,50696,50,0
405,50666,50,0
406,49544,49,0
407,50661,50,0
408,60622,60,0
409,53240,53,0
410,52982,52,0
411,49984,49,0
412,51266,51,0
413,49956,49,0
414,50641,50,0
415,49707,49,0
416,60237,60,0
417,50986,50,0
418,50331,50,0
419,55234,55,0
420,49357,49,0
421,51525,51,0
422,50344,50,0
423,49499,49,0
424,50786,50,0
425,50001,50,0
426,50861,50,0
427,49569,49,0
428,53005,53,0
429,51518,51,0
430,49537,49,0
431,50796,50,0
432,49281,49,0
433,50741,50,0
434,49476,49,0
435,49444,49,0
436,50701,50,0
437,52823,52,0
438,51658,51,0
439,49507,49,0
440,49214,49,0
441,51538,51,0
442,50141,50,0
443,50711,50,0
444,49664,49,0
445,50628,50,0
446,52873,52,0
447,49407,49,0
448,50811,50,0
449,49354,49,0
450,50529,50,0
451,49669,49,0
452,49556,49,0
453,51243,51,0
454,49412,49,0
455,55272,55,0
456,49689,49,0
457,50761,50,0
458,49801,49,0
459,49496,49,0
460,50836,50,0
461,49482,49,0
462,50708,50,0
463,50181,50,0
464,52905,52,0
465,50414,50,0
466,53417,53,0
467,102812,102,0
468,50583,50,0
469,50936,50,0
470,50529,50,0
471,49512,49,0
472,50688,50,0
473,54274,54,0
474,50476,50,0
475,49651,49,0
476,49491,49,0
477,50951,50,0
478,49614,49,0
479,50958,50,0
480,50126,50,0
481,50668,50,0
482,53365,53,0
483,50084,50,0
484,51620,51,0
485,49659,49,0
486,50578,50,0
487,50246,50,0
488,49981,49,0
489,50678,50,0
490,49526,49,0
491,54065,54,0
492,49321,49,0
493,50696,50,0
494,49616,49,0
495,49452,49,0
496,50559,50,0
497,49544,49,0
498,50751,50,0
499,49492,49,0
500,52863,52,0
501,52850,52,0
502,50254,50,0
503,51336,51,0
504,49494,49,0
505,50888,50,0
506,49446,49,0
507,49399,49,0
508,50786,50,0
509,52933,52,0
510,51758,51,0
511,49561,49,0
512,49539,49,0
513,50651,50,0
514,50021,50,0
515,50726,50,0
516,52708,52,0
517,51008,51,0
518,53317,53,0
519,50366,50,0
520,50414,50,0
521,49609,49,0
522,50636,50,0
523,50179,50,0
524,50319,50,0
525,50761,50,0
526,49697,49,0
527,54512,54,0
528,49954,49,0
529,50856,50,0
530,50076,50,0
531,49314,49,0
532,50908,50,0
533,49324,49,0
534,50526,50,0
535,50271,50,0
536,52940,52,0
537,50456,50,0
538,49447,49,0
539,51096,51,0
540,49451,49,0
541,52320,52,0
542,49459,49,0
543,50151,50,0
544,50901,50,0
545,52925,52,0
546,50564,50,0
547,49534,49,0
548,49557,49,0
549,50656,50,0
550,49521,49,0
551,50801,50,0
552,49326,49,0
553,51181,51,0
554,52943,52,0
555,49434,49,0
556,50903,50,0
557,49689,49,0
558,51193,51,0
559,49707,49,0
560,49176,49,0
561,50559,50,0
562,49691,49,0
563,84567,84,0
564,49624,49,0
565,50673,50,0
566,53082,53,0
567,49426,49,0
568,50638,50,0
569,49581,49,0
570,52695,52,0
571,49719,49,0
572,53832,53,0
573,50893,50,0
574,50389,50,0
575,50941,50,0
576,49341,49,0
577,50813,50,0
578,49402,49,0
579,49099,49,0
580,51975,51,0
581,104528,104,0
582,49974,49,0
583,52078,52,0
584,49514,49,0
585,50668,50,0
586,50374,50,0
587,49512,49,0
588,53854,53,0
589,50054,50,0
590,54357,54,0
591,50299,50,0
592,49414,49,0
593,50796,50,0
594,49524,49,0
595,50928,50,0
596,49432,49,0
597,50519,50,0
598,49747,49,0
599,53055,53,0
600,51181,51,0
601,51041,51,0
602,50843,50,0
603,49656,49,0
604,49771,49,0
605,51585,51,0
606,49407,49,0
607,50913,50,0
608,53557,53,0
609,64978,64,0
610,50494,50,0
611,49294,49,0
612,50868,50,0
613,49421,49,0
614,50641,50,0
615,49864,49,0
616,55157,55,0
617,54385,54,0
618,50451,50,0
619,51243,51,0
620,49484,49,0
621,51760,51,0
622,49566,49,0
623,49459,49,0
624,50569,50,0
625,49564,49,0
626,54742,54,0
627,49546,49,0
628,49341,49,0
629,50743,50,0
630,49572,49,0
631,50646,50,0
632,49866,49,0
633,50481,50,0
634,49374,49,0
635,52888,52,0
636,50786,50,0
637,49314,49,0
638,50648,50,0
639,50116,50,0
640,50131,50,0
641,53325,53,0
642,49279,49,0
643,50521,50,0
644,52855,52,0
645,51733,51,0
646,49622,49,0
647,49329,49,0
648,50461,50,0
649,50349,50,0
650,50586,50,0
651,49157,49,0
652,49379,49,0
653,54174,54,0
654,49479,49,0
655,50559,50,0
656,49592,49,0
657,50603,50,0
658,49577,49,0
659,49474,49,0
660,51111,51,0
661,49409,49,0
662,54649,54,0
663,49382,49,0
664,49376,49,0
665,50541,50,0
666,53370,53,0
667,52003,52,0
668,49724,49,0
669,50331,50,0
670,50638,50,0
671,52995,52,0
672,50434,50,0
673,51840,51,0
674,52433,52,0
675,49744,49,0
676,49579,49,0
677,50651,50,0
678,49316,49,0
679,53877,53,0
680,49594,49,0
681,51645,51,0
682,49344,49,0
683,49369,49,0
684,50708,50,0
685,49442,49,0
686,50519,50,0
687,50101,50,0
688,52768,52,0
689,50711,50,0
690,49771,49,0
691,50586,50,0
692,49426,49,0
693,50469,50,0
694,98743,98,0
695,50144,50,0
696,50451,50,0
697,52855,52,0
698,50783,50,0
699,49267,49,0
700,49477,49,0
701,53077,53,0
702,49657,49,0
703,50808,50,0
704,49552,49,0
705,50841,50,0
706,52795,52,0
707,50331,50,0
708,50681,50,0
709,49871,49,0
710,50541,50,0
711,49474,49,0
712,49572,49,0
713,50753,50,0
714,49289,49,0
715,54154,54,0
716,52985,52,0
717,50738,50,0
718,49534,49,0
719,49426,49,0
720,50454,50,0
721,49492,49,0
722,50941,50,0
723,49339,49,0
724,53690,53,0
725,51368,51,0
726,49507,49,0
727,52438,52,0
728,49449,49,0
729,50394,50,0
730,49824,49,0
731,50019,50,0
732,51463,51,0
733,52705,52,0
734,50718,50,0
735,50241,50,0
736,49454,49,0
737,50801,50,0
738,49454,49,0
739,51543,51,0
740,49811,49,0
741,52288,52,0
742,52693,52,0
743,49959,49,0
744,50559,50,0
745,49397,49,0
746,50981,50,0
747,49542,49,0
748,49454,49,0
749,50603,50,0
750,49286,49,0
751,53977,53,0
752,49479,49,0
753,51625,51,0
754,49447,49,0
755,49581,49,0
756,51518,51,0
757,49431,49,0
758,51698,51,0
759,50236,50,0
760,52800,52,0
761,50876,50,0
762,49459,49,0
763,50541,50,0
764,49346,49,0
765,50424,50,0
766,53682,53,0
767,49657,49,0
768,51456,51,0
769,52743,52,0
770,52905,52,0
771,49557,49,0
772,49637,49,0
773,53150,53,0
774,51558,51,0
775,52218,52,0
776,49541,49,0
777,50771,50,0
778,52815,52,0
779,49531,49,0
780,50756,50,0
781,54045,54,0
782,50091,50,0
783,50751,50,0
784,49936,49,0
785,51508,51,0
786,49444,49,0
787,52773,52,0
788,53777,53,0
789,49552,49,0
790,50691,50,0
791,50671,50,0
792,49459,49,0
793,50668,50,0
794,49499,49,0
795,50486,50,0
796,52908,52,0
797,50913,50,0
798,49577,49,0
799,49629,49,0
800,50771,50,0
801,51211,51,0
802,50564,50,0
803,49621,49,0
804,49647,49,0
805,55224,55,0
806,49504,49,0
807,51903,51,0
808,96295,96,0
809,55486,55,0
810,86296,86,0
811,52710,52,0
812,51118,51,0
813,49339,49,0
814,53952,53,0
815,49469,49,0
816,55262,55,0
817,50838,50,0
818,50741,50,0
819,50661,50,0
820,49546,49,0
821,52085,52,0
822,49336,49,0
823,53482,53,0
824,50549,50,0
825,49594,49,0
826,51253,51,0
827,49497,49,0
828,49596,49,0
829,50706,50,0
830,49634,49,0
831,51565,51,0
832,52868,52,0
833,51333,51,0
834,49324,49,0
835,49477,49,0
836,50738,50,0
837,49452,49,0
838,50646,50,0
839,49502,49,0
840,49901,49,0
841,55149,55,0
842,49304,49,0
843,51420,51,0
844,49581,49,0
845,50534,50,0
846,49399,49,0
847,49609,49,0
848,51958,51,0
849,49382,49,0
850,54879,54,0
851,49422,49,0
852,50064,50,0
853,50693,50,0
854,49331,49,0
855,50613,50,0
856,49826,49,0
857,50798,50,0
858,49731,49,0
859,53522,53,0
860,50598,50,0
861,49154,49,0
862,50688,50,0
863,49332,49,0
864,49519,49,0
865,50451,50,0
866,53390,53,0
867,50681,50,0
868,53027,53,0
869,50566,50,0
870,50578,50,0
871,49702,49,0
872,50721,50,0
873,49309,49,0
874,52250,52,0
875,49694,49,0
876,49739,49,0
877,54305,54,0
878,50046,50,0
879,50539,50,0
880,49539,49,0
881,50793,50,0
882,49496,49,0
883,49179,49,0
884,50793,50,0
885,49242,49,0
886,53972,53,0
887,50001,50,0
888,49284,49,0
889,50796,50,0
890,50109,50,0
891,50638,50,0
892,50084,50,0
893,76658,76,0
894,49742,49,0
895,53317,53,0
896,50656,50,0
897,49619,49,0
898,50901,50,0
899,49407,49,0
900,49482,49,0
901,52905,52,0
902,49416,49,0
903,50486,50,0
904,52655,52,0
905,50578,50,0
906,49229,49,0
907,49304,49,0
908,50871,50,0
909,50643,50,0
910,50668,50,0
911,49402,49,0
912,50279,50,0
913,54020,54,0
914,49369,49,0
915,50324,50,0
916,52910,52,0
917,50766,50,0
918,49624,49,0
919,49394,49,0
920,50354,50,0
921,49169,49,0
922,109481,109,0
923,50491,50,0
924,49501,49,0
925,50776,50,0
926,49682,49,0
927,51398,51,0
928,50354,50,0
929,50698,50,0
930,50316,50,0
931,52725,52,0
932,50591,50,0
933,49204,49,0
934,50489,50,0
935,50129,50,0
936,49494,49,0
937,50459,50,0
938,49274,49,0
939,50334,50,0
940,52643,52,0
941,50464,50,0
942,49431,49,0
943,49294,49,0
944,50646,50,0
945,49339,49,0
946,50479,50,0
947,49259,49,0
948,49489,49,0
949,54047,54,0
950,49456,49,0
951,50486,50,0
952,49319,49,0
953,50484,50,0
954,49349,49,0
955,49174,49,0
956,50346,50,0
957,49359,49,0
958,54439,54,0
959,49587,49,0
960,49062,49,0
961,50449,50,0
962,50404,50,0
963,50566,50,0
964,49329,49,0
965,50391,50,0
966,53145,53,0
967,52933,52,0
968,50539,50,0
969,49234,49,0
970,54127,54,0
971,49481,49,0
972,49329,49,0
973,50551,50,0
974,49187,49,0
975,50469,50,0
976,53280,53,0
977,50881,50,0
978,49247,49,0
979,49237,49,0
980,50841,50,0
981,53959,53,0
982,49439,49,0
983,50708,50,0
984,50106,50,0
985,54082,54,0
986,49337,49,0
987,49304,49,0
988,53947,53,0
989,49527,49,0
990,50826,50,0
991,49459,49,0
992,50414,50,0
993,50863,50,0
994,49926,49,0
995,50613,50,0
996,49104,49,0
997,50718,50,0
998,49716,49,0
999,50219,50,0
1000,56211,56,0
1001,51473,51,0
1002,50903,50,0
1003,49666,49,0
1004,49764,49,0
1005,50596,50,0
1006,49871,49,0
1007,51163,51,0
1008,49457,49,0
1009,51978,51,0
1010,59253,59,0
1011,58075,58,0
1012,51173,51,0
1013,49704,49,0
1014,50923,50,0
1015,49811,49,0
1016,53350,53,0
1017,52218,52,0
1018,50191,50,0
1019,50886,50,0
1020,49712,49,0
1021,51950,51,0
1022,53650,53,0
1023,50613,50,0
1024,51243,51,0
1025,49609,49,0
1026,52073,52,0
1027,49536,49,0
1028,49726,49,0
1029,50863,50,0
1030,49596,49,0
1031,52148,52,0
1032,105626,105,0
1033,52733,52,0
