0,14022924,14022,14
1,14022924,14022,14
2,17018900,17018,17
3,17020002,17020,17
4,14022237,14022,14
5,17018973,17018,17
6,17019742,17019,17
7,14021115,14021,14
8,17022361,17022,17
9,17019765,17019,17
10,14022092,14022,14
11,17019427,17019,17
12,17021999,17021,17
13,14022777,14022,14
14,17030733,17030,17
15,17019952,17019,17
16,14021510,14021,14
17,17019567,17019,17
18,17018920,17018,17
19,14021003,14021,14
20,17019622,17019,17
21,17018518,17018,17
22,14014603,14014,14
23,17018813,17018,17
24,17025615,17025,17
25,14020803,14020,14
26,17020689,17020,17
27,17022481,17022,17
28,14021882,14021,14
29,17018975,17018,17
30,17019945,17019,17
31,14021010,14021,14
32,17019425,17019,17
33,14039358,14039,14
34,17018613,17018,17
35,17020164,17020,17
36,14021265,14021,14
37,17018491,17018,17
38,17019023,17019,17
39,14020890,14020,14
40,17018560,17018,17
41,17023923,17023,17
42,14021917,14021,14
43,17018245,17018,17
44,17020175,17020,17
45,14021825,14021,14
46,17018978,17018,17
47,17019550,17019,17
48,14020848,14020,14
49,17018703,17018,17
50,5997397,5997,5
51,17019977,17019,17
52,17018598,17018,17
53,14022694,14022,14
54,17018808,17018,17
55,17019153,17019,17
56,17023161,17023,17
57,14022390,14022,14
58,17018695,17018,17
59,17020777,17020,17
60,14011616,14011,14
61,17019128,17019,17
62,17020442,17020,17
63,14021672,14021,14
64,17018368,17018,17
65,20018187,20018,20
66,17016156,17016,17
67,17019160,17019,17
68,14028155,14028,14
69,17020027,17020,17
70,17018345,17018,17
71,13981564,13981,13
72,17018750,17018,17
73,17019692,17019,17
74,14021702,14021,14
75,17018493,17018,17
76,17018758,17018,17
77,14023269,14023,14
78,17019235,17019,17
79,17019692,17019,17
80,14021855,14021,14
81,17018128,17018,17
82,17018221,17018,17
83,14021477,14021,14
84,17018638,17018,17
85,17024625,17024,17
86,22987961,22987,22
87,10023460,10023,10
88,14021955,14021,14
89,17028816,17028,17
90,17019080,17019,17
91,14020628,14020,14
92,17021407,17021,17
93,17019170,17019,17
94,14021924,14021,14
95,17019630,17019,17
96,17026207,17026,17
97,14021615,14021,14
98,17019073,17019,17
99,17020249,17020,17
100,17022024,17022,17
101,17021444,17021,17
102,14026368,14026,14
103,17019208,17019,17
104,17012121,17012,17
105,14022697,14022,14
106,20018075,20018,20
107,14021362,14021,14
108,17018713,17018,17
109,17018266,17018,17
110,17018738,17018,17
111,14021402,14021,14
112,17019165,17019,17
113,17019750,17019,17
114,17025092,17025,17
115,17018280,17018,17
116,17019018,17019,17
117,17030533,17030,17
118,14022062,14022,14
119,17018610,17018,17
120,14014558,14014,14
121,17019872,17019,17
122,14021067,14021,14
123,17019980,17019,17
124,17018166,17018,17
125,14024891,14024,14
126,17019038,17019,17
127,17018283,17018,17
128,14021162,14021,14
129,17022021,17022,17
130,17019740,17019,17
131,17019917,17019,17
132,17026232,17026,17
133,14021427,14021,14
134,17019075,17019,17
135,17018935,17018,17
136,14020978,14020,14
137,17020080,17020,17
138,17018940,17018,17
139,14021462,14021,14
140,17018818,17018,17
141,14028284,14028,14
142,17018855,17018,17
143,17019015,17019,17
144,13984950,13984,13
145,17019870,17019,17
146,17018670,17018,17
147,17029046,17029,17
148,17021002,17021,17
149,17020622,17020,17
150,17024413,17024,17
151,17019220,17019,17
152,17018890,17018,17
153,14022167,14022,14
154,17018476,17018,17
155,17013392,17013,17
156,14021450,14021,14
157,17017850,17017,17
158,17022576,17022,17
159,14022689,14022,14
160,17021359,17021,17
161,17018600,17018,17
162,17019070,17019,17
163,17018198,17018,17
164,14021100,14021,14
165,17011309,17011,17
166,17075672,17075,17
167,14029269,14029,14
168,17017288,17017,17
169,17018356,17018,17
170,14021145,14021,14
171,17024685,17024,17
172,17060773,17060,17
173,17019475,17019,17
174,17019565,17019,17
175,14021657,14021,14
176,17020984,17020,17
177,17018703,17018,17
178,17019862,17019,17
179,14022167,14022,14
180,17018525,17018,17
181,14021485,14021,14
182,17019338,17019,17
183,17002697,17002,17
184,14021262,14021,14
185,17019492,17019,17
186,17019160,17019,17
187,17022361,17022,17
188,14021197,14021,14
189,17019385,17019,17
190,17013237,17013,17
191,17018708,17018,17
192,14020025,14020,14
193,14021077,14021,14
194,17020542,17020,17
195,17026130,17026,17
196,17019260,17019,17
197,17018695,17018,17
198,14020733,14020,14
199,17018305,17018,17
200,17011801,17011,17
201,14022912,14022,14
202,17029990,17029,17
203,17020209,17020,17
204,14021647,14021,14
205,17022883,17022,17
206,14022484,14022,14
207,17019982,17019,17
208,14020913,14020,14
209,14014675,14014,14
210,17018885,17018,17
211,17024980,17024,17
212,14022894,14022,14
213,17019587,17019,17
214,17019245,17019,17
215,14021300,14021,14
216,17018835,17018,17
217,17023568,17023,17
218,17019258,17019,17
219,14023057,14023,14
220,17019475,17019,17
221,17019655,17019,17
222,17018790,17018,17
223,14021912,14021,14
224,17019190,17019,17
225,17018898,17018,17
226,14021325,14021,14
227,17019737,17019,17
228,17018730,17018,17
229,17018938,17018,17
230,17019435,17019,17
231,17022729,17022,17
232,17018860,17018,17
233,17019632,17019,17
234,14022709,14022,14
235,17019085,17019,17
236,17018963,17018,17
237,17025510,17025,17
238,14022547,14022,14
239,17018815,17018,17
240,17019557,17019,17
241,14025883,14025,14
242,17018745,17018,17
243,17019390,17019,17
244,14019986,14019,14
245,14082410,14082,14
246,17030100,17030,17
247,14021082,14021,14
248,17024330,17024,17
249,17019707,17019,17
250,14021762,14021,14
251,17018558,17018,17
252,17019123,17019,17
253,14021217,14021,14
254,17018331,17018,17
255,17018975,17018,17
256,14021232,14021,14
257,17020080,17020,17
258,17019325,17019,17
259,17019088,17019,17
260,14063995,14063,14
261,17018920,17018,17
262,17019732,17019,17
263,17019175,17019,17
264,17027704,17027,17
265,14023611,14023,14
266,17019867,17019,17
267,17023623,17023,17
268,14021825,14021,14
269,17019043,17019,17
270,17019457,17019,17
271,14021812,14021,14
272,17019168,17019,17
273,17019925,17019,17
274,14021310,14021,14
275,17023373,17023,17
276,17019053,17019,17
277,17021959,17021,17
278,14022359,14022,14
279,23016377,23016,23
280,14021315,14021,14
281,17018650,17018,17
282,17018805,17018,17
283,14020718,14020,14
284,17019502,17019,17
285,17019460,17019,17
286,17018885,17018,17
287,14021710,14021,14
288,17018803,17018,17
289,17023391,17023,17
290,14020250,14020,14
291,17019303,17019,17
292,17019013,17019,17
293,14023164,14023,14
294,17019048,17019,17
295,14024224,14024,14
296,17019635,17019,17
297,17018930,17018,17
298,14020171,14020,14
299,17018210,17018,17
300,14023551,14023,14
301,17021059,17021,17
302,17020339,17020,17
303,17019710,17019,17
304,17022159,17022,17
305,14021572,14021,14
306,17020677,17020,17
307,17014647,17014,17
308,14021425,14021,14
309,17019005,17019,17
310,17019038,17019,17
311,14022222,14022,14
312,17019160,17019,17
313,17018156,17018,17
314,17012573,17012,17
315,14022015,14022,14
316,17024655,17024,17
317,17018508,17018,17
318,14022569,14022,14
319,17023303,17023,17
320,14021687,14021,14
