0,14979232,14979,14
1,14990688,14990,14
2,9989432,9989,9
3,9991348,9991,9
4,9991893,9991,9
5,14991187,14991,14
6,10028383,10028,10
7,14992057,14992,14
8,9994444,9994,9
9,14990648,14990,14
10,14990882,14990,14
11,9997783,9997,9
12,10022965,10022,10
13,14991819,14991,14
14,14991397,14991,14
15,9990354,9990,9
16,329859731,329859,329
17,14991899,14991,14
18,14991335,14991,14
19,9988225,9988,9
20,9991516,9991,9
21,14991395,14991,14
22,9997873,9997,9
23,14993101,14993,14
24,19992343,19992,19
25,10023900,10023,10
26,14991302,14991,14
27,14991015,14991,14
28,9990961,9990,9
29,14991530,14991,14
30,10023317,10023,10
31,14991932,14991,14
32,14993251,14993,14
33,9991513,9991,9
34,9991471,9991,9
35,14991934,14991,14
36,10023287,10023,10
37,14992789,14992,14
38,14991772,14991,14
39,9991726,9991,9
40,14991180,14991,14
41,10023228,10023,10
42,14991982,14991,14
43,14991102,14991,14
44,9991119,9991,9
45,9991578,9991,9
46,14991195,14991,14
47,10024639,10024,10
48,14991942,14991,14
49,14992054,14992,14
50,9991696,9991,9
51,14992104,14992,14
52,10025362,10025,10
53,14991572,14991,14
54,334825944,334825,334
55,10022958,10022,10
56,14991974,14991,14
57,14990162,14990,14
58,9991523,9991,9
59,14991442,14991,14
60,9997916,9997,9
61,10023063,10023,10
62,14992212,14992,14
63,14991080,14991,14
64,9991436,9991,9
65,9991638,9991,9
66,9987977,9987,9
67,14991944,14991,14
68,10022675,10022,10
69,14991040,14991,14
70,14991107,14991,14
71,9990601,9990,9
72,9992465,9992,9
73,14991924,14991,14
74,10023965,10023,10
75,14992027,14992,14
76,14992412,14992,14
77,9991331,9991,9
78,14996430,14996,14
79,10024747,10024,10
80,14992289,14992,14
81,9994549,9994,9
82,14990945,14990,14
83,9990844,9990,9
84,9991788,9991,9
85,14998112,14998,14
86,10025564,10025,10
87,10024155,10024,10
88,14992019,14992,14
89,14991040,14991,14
90,9989836,9989,9
91,9991871,9991,9
92,14991472,14991,14
93,324827915,324827,324
94,14990865,14990,14
95,9990336,9990,9
96,9993180,9993,9
97,14991310,14991,14
98,10023890,10023,10
99,10024087,10024,10
100,14992042,14992,14
101,14990620,14990,14
102,9990924,9990,9
103,14991402,14991,14
104,10023158,10023,10
105,10028965,10028,10
106,14990398,14990,14
107,9994602,9994,9
108,14991632,14991,14
109,9991583,9991,9
110,14991869,14991,14
111,14990935,14990,14
112,14991000,14991,14
113,9989874,9989,9
114,9991543,9991,9
115,14991112,14991,14
116,10023497,10023,10
117,14991679,14991,14
118,9994684,9994,9
119,14991257,14991,14
120,9991443,9991,9
121,14992147,14992,14
122,10024924,10024,10
123,14991717,14991,14
124,9994629,9994,9
125,14992049,14992,14
126,9991488,9991,9
127,14991967,14991,14
128,10022980,10022,10
129,14991929,14991,14
130,9994907,9994,9
131,14990590,14990,14
132,334818737,334818,334
133,14990805,14990,14
134,9991461,9991,9
135,14991659,14991,14
136,10023138,10023,10
137,14992124,14992,14
138,14991317,14991,14
139,9991551,9991,9
140,19986063,19986,19
141,9994522,9994,9
142,14991824,14991,14
143,9991233,9991,9
144,14991922,14991,14
145,10023715,10023,10
146,10023495,10023,10
147,14991669,14991,14
148,14991257,14991,14
149,9988330,9988,9
150,9991878,9991,9
151,14991667,14991,14
152,10023055,10023,10
153,14992034,14992,14
154,14991562,14991,14
155,9991683,9991,9
156,14992752,14992,14
157,10023265,10023,10
158,10023065,10023,10
159,14991587,14991,14
160,14992779,14992,14
161,9991008,9991,9
162,14991245,14991,14
163,10028982,10028,10
164,14991979,14991,14
165,14991152,14991,14
166,9991738,9991,9
167,14991917,14991,14
168,10023442,10023,10
169,10023282,10023,10
170,309870976,309870,309
171,14991714,14991,14
172,14991252,14991,14
173,9991039,9991,9
174,9990556,9990,9
175,14990230,14990,14
176,10024870,10024,10
177,14990872,14990,14
178,14991754,14991,14
179,9990711,9990,9
180,14991872,14991,14
181,10023243,10023,10
182,14992179,14992,14
183,14994036,14994,14
184,9990016,9990,9
185,9991831,9991,9
186,14996293,14996,14
187,10023135,10023,10
188,14991954,14991,14
189,14990568,14990,14
190,9986025,9986,9
191,9991658,9991,9
192,14992182,14992,14
193,10023350,10023,10
194,14992087,14992,14
195,14991252,14991,14
196,9991421,9991,9
197,9991178,9991,9
198,14990740,14990,14
199,10022610,10022,10
200,14993839,14993,14
201,9994724,9994,9
202,9993620,9993,9
203,14991300,14991,14
204,9991024,9991,9
205,9991598,9991,9
206,14991972,14991,14
207,10022903,10022,10
208,14992049,14992,14
209,14991092,14991,14
210,324822660,324822,324
211,9991381,9991,9
212,14991922,14991,14
213,10023188,10023,10
214,14992807,14992,14
215,14990770,14990,14
216,9990458,9990,9
217,9991753,9991,9
218,14991672,14991,14
219,19989844,19989,19
220,14991794,14991,14
221,10023028,10023,10
222,14993849,14993,14
223,9992433,9992,9
224,14992312,14992,14
225,9991821,9991,9
226,14991627,14991,14
227,10022795,10022,10
228,14991167,14991,14
229,14983398,14983,14
230,9990359,9990,9
231,9991818,9991,9
232,14991919,14991,14
233,10023370,10023,10
234,14992229,14992,14
235,14991412,14991,14
236,9991616,9991,9
237,14991502,14991,14
238,9997943,9997,9
239,14992754,14992,14
240,9994292,9994,9
241,14992237,14992,14
242,9990231,9990,9
243,14991912,14991,14
244,10024027,10024,10
245,14992117,14992,14
246,14991252,14991,14
247,9991921,9991,9
248,14991275,14991,14
249,319830673,319830,319
250,9991086,9991,9
251,14992591,14992,14
252,9997733,9997,9
253,10026426,10026,10
254,14993746,14993,14
255,14991312,14991,14
256,9990583,9990,9
257,14991884,14991,14
258,14991245,14991,14
259,14991322,14991,14
260,9991613,9991,9
261,14992187,14992,14
262,10085147,10085,10
263,10024622,10024,10
264,14992224,14992,14
265,14991527,14991,14
266,9991288,9991,9
267,9989571,9989,9
268,14991764,14991,14
269,10023662,10023,10
270,14991777,14991,14
271,14991382,14991,14
272,9990941,9990,9
273,14991592,14991,14
274,10023762,10023,10
275,10025474,10025,10
276,14992842,14992,14
